GroupID,IndID,group_size,transform_grandmc,similar,similarL1_groupmc,similarL2,tau_00,v0j,tau_01,tau_10,tau_11,v1j,gamma_00,u0j,gamma_01,gamma_10,gamma_11,u1j,LMX,sigma_i,e_ij,transform_c2
110,7,9,-0.295092751,0.862095259,0.591375184,0.270720075,-0.143841036,-0.016225827,-0.15,-0.15,0.075,-0.022592503,0,-0.064327578,0.559016994,0.559016994,-0.279508497,0.353468973,1.297857716,0.75102164,0.730158292,-2.295092751
110,8,9,-0.295092751,0.681923197,0.411203122,0.270720075,-0.143841036,-0.016225827,-0.15,-0.15,0.075,-0.022592503,0,-0.064327578,0.559016994,0.559016994,-0.279508497,0.353468973,-1.02087354,0.777838076,-1.409307726,-2.295092751
110,9,9,-0.295092751,-0.353740147,-0.624460222,0.270720075,-0.143841036,-0.016225827,-0.15,-0.15,0.075,-0.022592503,0,-0.064327578,0.559016994,0.559016994,-0.279508497,0.353468973,0.643005369,0.95164052,1.285021928,-2.295092751
111,1,7,-0.611463282,-1.666331386,-0.997448039,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,-0.389565003,1.129009759,0.407915891,-2.611463282
111,2,7,-0.611463282,-0.418780858,0.250102488,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,0.243412257,0.990712211,0.498309697,-2.611463282
111,3,7,-0.611463282,0.12616092,0.795044267,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,0.201000497,0.935747131,0.218892391,-2.611463282
111,4,7,-0.611463282,0.569510956,1.238394303,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,-0.038757994,0.893286619,-0.213687464,-2.611463282
111,5,7,-0.611463282,-1.381241078,-0.712357731,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,-1.897264569,1.095794565,-1.223774873,-2.611463282
111,6,7,-0.611463282,-0.189468249,0.479415098,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,0.028110072,0.967199914,0.183275095,-2.611463282
111,7,7,-0.611463282,-2.191444435,-1.522561088,-0.668883347,-0.143841036,-0.000772512,-0.15,-0.15,0.075,0.091116799,0,0.233429487,0.559016994,0.559016994,-0.279508497,-0.295007155,0.584283743,1.192846917,1.610146291,-2.611463282
112,1,6,0.102282411,-0.490909713,-0.701479343,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,-0.255708519,0.951106238,-0.207528497,-1.897717589
112,2,6,0.102282411,-0.152115539,-0.362685169,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,-1.162870881,0.882471522,-1.183077628,-1.897717589
112,3,6,0.102282411,0.31732515,0.106755519,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,-0.496012238,0.795479012,-0.610977205,-1.897717589
112,4,6,0.102282411,1.303087724,1.092518094,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,0.054071649,0.639710704,-0.259872887,-1.897717589
112,5,6,0.102282411,-1.27037535,-1.48094498,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,-0.091109707,1.129970593,0.114408137,-1.897717589
112,6,6,0.102282411,-0.08435687,-0.294926501,0.21056963,-0.143841036,-0.019555013,-0.15,-0.15,0.075,-0.078747148,0,-0.061629084,0.559016994,0.559016994,-0.279508497,-0.328574749,0.327287978,0.869350782,0.29340391,-1.897717589
113,1,5,-2.594106303,-0.572381285,0.172606177,-0.744987461,-0.143841036,-0.028666133,-0.15,-0.15,0.075,0.021137323,0,0.085047819,0.559016994,0.559016994,-0.279508497,-0.107013926,-2.594797705,1.153530429,-1.519706974,-4.594106303
113,2,5,-2.594106303,0.573470572,1.318458033,-0.744987461,-0.143841036,-0.028666133,-0.15,-0.15,0.075,0.021137323,0,0.085047819,0.559016994,0.559016994,-0.279508497,-0.107013926,-0.128841724,0.796311392,-0.402507802,-4.594106303
113,3,5,-2.594106303,-1.141486204,-0.396498742,-0.744987461,-0.143841036,-0.028666133,-0.15,-0.15,0.075,0.021137323,0,0.085047819,0.559016994,0.559016994,-0.279508497,-0.107013926,0.280103949,1.386645417,2.025075458,-4.594106303
113,4,5,-2.594106303,-1.370553367,-0.625565906,-0.744987461,-0.143841036,-0.028666133,-0.15,-0.15,0.075,0.021137323,0,0.085047819,0.559016994,0.559016994,-0.279508497,-0.107013926,-1.62987223,1.493276221,0.384729158,-4.594106303
113,5,5,-2.594106303,-1.108855863,-0.363868402,-0.744987461,-0.143841036,-0.028666133,-0.15,-0.15,0.075,0.021137323,0,0.085047819,0.559016994,0.559016994,-0.279508497,-0.107013926,-1.080214541,1.372088642,0.626348519,-4.594106303
114,1,8,0.144765353,1.280093431,0.569205843,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,1.192138875,0.750902768,0.39069369,-1.855234647
114,2,8,0.144765353,2.88988551,2.178997921,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,0.857112768,0.557496108,-0.567521923,-1.855234647
114,3,8,0.144765353,0.077944905,-0.632942684,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,0.223171347,0.937934822,-0.112893023,-1.855234647
114,4,8,0.144765353,0.530723596,-0.180163993,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,1.782617169,0.862567872,1.2712712,-1.855234647
114,5,8,0.144765353,0.096035262,-0.614852327,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,0.96307847,0.934800972,0.620010884,-1.855234647
114,6,8,0.144765353,0.192944292,-0.517943296,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,1.0759098,0.918190534,0.695326381,-1.855234647
114,7,8,0.144765353,1.486074972,0.775187384,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,0.589751063,0.722825923,-0.291434565,-1.855234647
114,8,8,0.144765353,0.000952375,-0.709935214,0.710887589,-0.143841036,0.08377791,-0.15,-0.15,0.075,-0.045863066,0,0.130854218,0.559016994,0.559016994,-0.279508497,-0.131429625,1.101156392,0.95139042,0.794897694,-1.855234647
115,1,4,0.403679834,0.062280165,0.294335055,-0.232054891,-0.143841036,0.170228153,-0.15,-0.15,0.075,-0.023497121,0,-0.136475965,0.559016994,0.559016994,-0.279508497,-0.082304643,0.034689748,0.978898192,0.046442441,-1.596320166
115,2,4,0.403679834,-0.201834977,0.030219914,-0.232054891,-0.143841036,0.170228153,-0.15,-0.15,0.075,-0.023497121,0,-0.136475965,0.559016994,0.559016994,-0.279508497,-0.082304643,-0.114533921,1.016636101,-0.006674902,-1.596320166
115,3,4,0.403679834,0.12224392,0.35429881,-0.232054891,-0.143841036,0.170228153,-0.15,-0.15,0.075,-0.023497121,0,-0.136475965,0.559016994,0.559016994,-0.279508497,-0.082304643,-0.768875436,0.970527336,-0.778942377,-1.596320166
115,4,4,0.403679834,-0.255690537,-0.023635646,-0.232054891,-0.143841036,0.170228153,-0.15,-0.15,0.075,-0.023497121,0,-0.136475965,0.559016994,0.559016994,-0.279508497,-0.082304643,-1.003584064,1.024507993,-0.876128062,-1.596320166
116,1,5,-1.613720755,-0.855866156,-0.536635142,-0.319231014,-0.143841036,-0.218962633,-0.15,-0.15,0.075,0.079539044,0,0.260577355,0.559016994,0.559016994,-0.279508497,-0.069505698,0.403065207,0.950481414,1.414689018,-3.613720755
116,2,5,-1.613720755,0.469878732,0.789109746,-0.319231014,-0.143841036,-0.218962633,-0.15,-0.15,0.075,0.079539044,0,0.260577355,0.559016994,0.559016994,-0.279508497,-0.069505698,-0.075288297,0.737378775,-0.310607045,-3.613720755
116,3,5,-1.613720755,1.243722596,1.56295361,-0.319231014,-0.143841036,-0.218962633,-0.15,-0.15,0.075,0.079539044,0,0.260577355,0.559016994,0.559016994,-0.279508497,-0.069505698,1.842632378,0.635821797,0.879467077,-3.613720755
116,4,5,-1.613720755,-1.069361625,-0.75013061,-0.319231014,-0.143841036,-0.218962633,-0.15,-0.15,0.075,0.079539044,0,0.260577355,0.559016994,0.559016994,-0.279508497,-0.069505698,-1.860749001,0.990144467,-0.648319902,-3.613720755
116,5,5,-1.613720755,0.209918012,0.529149026,-0.319231014,-0.143841036,-0.218962633,-0.15,-0.15,0.075,0.079539044,0,0.260577355,0.559016994,0.559016994,-0.279508497,-0.069505698,1.10109407,0.77501438,1.110283966,-3.613720755
117,1,6,-0.818990226,0.871643344,1.10492585,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,-1.512296896,0.841161621,-1.33483352,-2.818990226
117,2,6,-0.818990226,-0.311728101,-0.078445595,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,-0.406112475,0.922909343,0.051162646,-2.818990226
117,3,6,-0.818990226,0.462042437,0.695324944,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,-0.409776903,0.868603237,-0.135462158,-2.818990226
117,4,6,-0.818990226,-0.431892964,-0.198610457,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,0.042704579,0.931642332,0.528393045,-2.818990226
117,5,6,-0.818990226,1.031781625,1.265064131,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,-0.011808241,0.830670262,0.127789956,-2.818990226
117,6,6,-0.818990226,-1.094904179,-0.861621673,-0.233282506,-0.143841036,-0.059422835,-0.15,-0.15,0.075,0.133048883,0,-0.009386107,0.559016994,0.559016994,-0.279508497,-0.551478707,-0.795764177,0.981333867,-0.153304711,-2.818990226
118,1,7,0.177410298,-0.663698831,-0.424925864,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,-1.071697811,0.950199173,-0.702523445,-1.822589702
118,2,7,0.177410298,1.807218908,2.045991875,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,0.406347401,0.695986811,-0.706093505,-1.822589702
118,3,7,0.177410298,-1.047185168,-0.808412202,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,0.145088127,0.997240251,0.744209126,-1.822589702
118,4,7,0.177410298,-0.851945768,-0.613172802,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,-1.90163152,0.973006861,-1.419580253,-1.822589702
118,5,7,0.177410298,-1.332844783,-1.094071817,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,-2.045527964,1.033788445,-1.275119333,-1.822589702
118,6,7,0.177410298,-0.030308101,0.208464865,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,1.30508583,0.877312305,1.29446553,-1.822589702
118,7,7,0.177410298,-1.422877326,-1.184104359,-0.238772966,-0.143841036,0.021140894,-0.15,-0.15,0.075,0.010692094,0,-0.045656317,0.559016994,0.559016994,-0.279508497,0.090192139,-0.745795843,1.045582817,0.078598231,-1.822589702
119,1,8,1.681996766,0.483781131,0.622911995,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,0.935084797,0.686918261,0.198034484,-0.318003234
119,2,8,1.681996766,-0.209277883,-0.070147019,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,0.444134828,0.745973439,-0.187149994,-0.318003234
119,3,8,1.681996766,1.03738181,1.176512674,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,0.460270996,0.64312319,-0.361262524,-0.318003234
119,4,8,1.681996766,2.112108399,2.251239263,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,1.331274644,0.565914379,0.34573058,-0.318003234
119,5,8,1.681996766,0.546719399,0.685850263,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,0.605263799,0.681792658,-0.14139132,-0.318003234
119,6,8,1.681996766,-0.197006083,-0.057875219,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,2.010647384,0.744884848,1.377489803,-0.318003234
119,7,8,1.681996766,1.292368094,1.431498958,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,1.366974495,0.623901609,0.506528344,-0.318003234
119,8,8,1.681996766,-0.005459066,0.133671798,-0.139130864,-0.143841036,-0.010241763,-0.15,-0.15,0.075,-0.09515072,0,0.105837429,0.559016994,0.559016994,-0.279508497,0.063722156,1.057357332,0.728097786,0.394968381,-0.318003234
120,1,9,0.299953226,-0.669945617,-0.797991823,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,-0.860666978,0.825896313,-0.595698958,-1.700046774
120,2,9,0.299953226,-1.052926706,-1.180972912,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,-0.540331982,0.848972519,-0.109104679,-1.700046774
120,3,9,0.299953226,0.081077879,-0.046968326,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,-0.185567518,0.782449196,-0.246632901,-1.700046774
120,4,9,0.299953226,0.632510139,0.504463934,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,0.153598733,0.75201061,-0.146853749,-1.700046774
120,5,9,0.299953226,0.805546156,0.677499951,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,0.07978278,0.74270546,-0.295787886,-1.700046774
120,6,9,0.299953226,0.985085712,0.857039507,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,0.478025012,0.73317227,0.024512853,-1.700046774
120,7,9,0.299953226,-0.868947715,-0.99699392,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,0.143327756,0.837807637,0.494686324,-1.700046774
120,8,9,0.299953226,1.103662811,0.975616606,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,1.010319031,0.726943258,0.505330327,-1.700046774
120,9,9,0.299953226,0.414167298,0.286121092,0.128046205,-0.143841036,-0.055662622,-0.15,-0.15,0.075,0.055548047,0,-0.099607717,0.559016994,0.559016994,-0.279508497,-0.04105874,-0.262004649,0.763918717,-0.467670403,-1.700046774
121,1,6,1.903239722,-0.08762631,-0.214509094,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,0.643258428,0.631526918,-0.150215326,-0.096760278
121,2,6,1.903239722,-1.274549521,-1.401432305,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,0.604947427,0.640761729,-0.108523126,-0.096760278
121,3,6,1.903239722,0.368637576,0.241754792,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,0.549812489,0.628012494,-0.27441521,-0.096760278
121,4,6,1.903239722,0.944691223,0.81780844,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,0.837124723,0.623603296,-0.025931213,-0.096760278
121,5,6,1.903239722,-0.159348668,-0.286231451,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,0.446345065,0.632081153,-0.342294325,-0.096760278
121,6,6,1.903239722,0.391933986,0.265051203,0.126882783,-0.143841036,-0.109040921,-0.15,-0.15,0.075,-0.00497385,0,0.042320363,0.559016994,0.559016994,-0.279508497,0.040358536,1.908920943,0.627833576,1.083122976,-0.096760278
122,1,4,-0.417366492,-1.23834723,-0.737668205,-0.500679025,-0.143841036,0.029212974,-0.15,-0.15,0.075,-0.040319143,0,0.024528871,0.559016994,0.559016994,-0.279508497,0.177797572,-2.410846491,1.180211513,-1.373569316,-2.417366492
122,2,4,-0.417366492,-1.009078144,-0.508399118,-0.500679025,-0.143841036,0.029212974,-0.15,-0.15,0.075,-0.040319143,0,0.024528871,0.559016994,0.559016994,-0.279508497,0.177797572,-0.813890748,1.121741829,0.02771167,-2.417366492
122,3,4,-0.417366492,0.001433508,0.502112533,-0.500679025,-0.143841036,0.029212974,-0.15,-0.15,0.075,-0.040319143,0,0.024528871,0.559016994,0.559016994,-0.279508497,0.177797572,0.011186816,0.896668942,-0.009654214,-2.417366492
122,4,4,-0.417366492,0.265501226,0.766180251,-0.500679025,-0.143841036,0.029212974,-0.15,-0.15,0.075,-0.040319143,0,0.024528871,0.559016994,0.559016994,-0.279508497,0.177797572,0.527918749,0.845699084,0.281703304,-2.417366492
123,1,7,-1.262458979,1.393682531,1.001289076,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,1.121761556,0.57337723,0.579596781,-3.262458979
123,2,7,-1.262458979,-0.427853397,-0.820246852,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,-0.876228631,0.790382343,-0.413607057,-3.262458979
123,3,7,-1.262458979,1.091352424,0.698958969,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,0.530992896,0.604751391,0.155597911,-3.262458979
123,4,7,-1.262458979,-0.653796844,-1.046190299,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,1.447404946,0.822485058,2.034660291,-3.262458979
123,5,7,-1.262458979,0.697120211,0.304726756,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,-0.062319509,0.648255646,-0.220250133,-3.262458979
123,6,7,-1.262458979,0.155589088,-0.236804367,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,-0.435579939,0.713161832,-0.29479393,-3.262458979
123,7,7,-1.262458979,-0.002342952,-0.394736407,0.392393455,-0.143841036,-0.303320067,-0.15,-0.15,0.075,0.068474358,0,0.231281724,0.559016994,0.559016994,-0.279508497,-0.360270111,-0.573926999,0.733287305,-0.346023325,-3.262458979
124,1,7,1.001802386,0.543156368,0.527410292,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,0.776947067,0.818217694,-0.026203497,-0.998197614
124,2,7,1.001802386,-0.035142695,-0.050888771,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,1.336921554,0.887496592,0.81279355,-0.998197614
124,3,7,1.001802386,0.201089895,0.185343819,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,-2.026608147,0.858514607,-2.664715623,-0.998197614
124,4,7,1.001802386,-0.653423445,-0.669169522,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,-0.843161726,0.968065843,-1.068976472,-0.998197614
124,5,7,1.001802386,-0.029783771,-0.045529847,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,0.828527257,0.886828415,0.301813635,-0.998197614
124,6,7,1.001802386,-0.192754385,-0.208500462,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,-0.040538773,0.907375168,-0.488620972,-0.998197614
124,7,7,1.001802386,1.16380002,1.148053944,0.015746076,-0.143841036,0.119880496,-0.15,-0.15,0.075,-0.065678811,0,0.174221048,0.559016994,0.559016994,-0.279508497,0.203483634,1.922587965,0.749870794,0.81998407,-0.998197614
125,1,6,0.510478718,-0.325194102,-0.169544944,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,0.583115459,1.030739207,0.653589672,-1.489521282
125,2,6,0.510478718,-0.431160825,-0.275511667,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,-1.042929001,1.059815559,-0.954016072,-1.489521282
125,3,6,0.510478718,0.046252387,0.201901545,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,-0.159497287,0.934973666,-0.153656541,-1.489521282
125,4,6,0.510478718,0.364052989,0.519702148,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,-0.284616467,0.860134258,-0.334074548,-1.489521282
125,5,6,0.510478718,-0.215549325,-0.059900166,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,-0.861981375,1.001493092,-0.810585879,-1.489521282
125,6,6,0.510478718,0.851161152,1.00681031,-0.155649158,-0.143841036,0.157308359,-0.15,-0.15,0.075,-0.150808608,0,-0.140286788,0.559016994,0.559016994,-0.279508497,-0.242329068,0.083378664,0.756885161,-0.050838569,-1.489521282
126,1,7,1.10018878,0.038654225,0.338543137,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,-0.581309949,0.714428261,-0.820182642,-0.89981122
126,2,7,1.10018878,1.554679223,1.854568134,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,0.196940635,0.667053218,-0.792923406,-0.89981122
126,3,7,1.10018878,-1.924431669,-1.624542757,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,0.991041826,0.780807449,1.724620459,-0.89981122
126,4,7,1.10018878,-0.980190572,-0.68030166,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,0.778118553,0.74814275,1.043949692,-0.89981122
126,5,7,1.10018878,-1.126760059,-0.826871148,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,-0.510937807,0.753122044,-0.172500731,-0.89981122
126,6,7,1.10018878,-1.031871034,-0.731982123,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,-0.44216729,0.749894682,-0.150735268,-0.89981122
126,7,7,1.10018878,0.317340192,0.617229103,-0.299888911,-0.143841036,-0.112074216,-0.15,-0.15,0.075,0.022227513,0,-0.16275689,0.559016994,0.559016994,-0.279508497,0.243863828,1.016934722,0.705473866,0.640009721,-0.89981122
127,1,8,0.071504884,-2.262205116,-2.095394131,-0.166810985,-0.143841036,0.149666107,-0.15,-0.15,0.075,-0.009165782,0,0.019315606,0.559016994,0.559016994,-0.279508497,0.39616677,-4.118364183,1.413365807,-2.110921455,-1.928495116
127,2,8,0.071504884,-1.109435516,-0.942624531,-0.166810985,-0.143841036,0.149666107,-0.15,-0.15,0.075,-0.009165782,0,0.019315606,0.559016994,0.559016994,-0.279508497,0.39616677,-1.309564543,1.183734926,-0.380189112,-1.928495116
127,3,8,0.071504884,0.788353843,0.955164829,-0.166810985,-0.143841036,0.149666107,-0.15,-0.15,0.075,-0.009165782,0,0.019315606,0.559016994,0.559016994,-0.279508497,0.39616677,0.968618808,0.884077186,0.123186296,-1.928495116
127,4,8,0.071504884,-2.495579344,-2.328768358,-0.166810985,-0.143841036,0.149666107,-0.15,-0.15,0.075,-0.009165782,0,0.019315606,0.559016994,0.559016994,-0.279508497,0.39616677,-3.232027982,1.465018095,-1.00633425,-1.928495116
127,5,8,0.071504884,-0.897050073,-0.730239088,-0.166810985,-0.143841036,0.149666107,-0.15,-0.15,0.075,-0.009165782,0,0.019315606,0.559016994,0.559016994,-0.279508497,0.39616677,-0.190143026,1.145692355,0.540610061,-1.928495116
